country_code,country_name,income_group,region,country_group,bs_bti_q12_1,bs_bti_q15_1,bs_bti_q2_1,bs_bti_q2_3,bs_bti_q3_1,bs_bti_q3_2,bs_bti_q7_2,bs_bti_q8_2,fh_fiw_cl_rating,fh_fiw_pr_rating,ibp_obs_obi,idea_gsod_v_21_05,idea_gsod_v_22_16,oecd_epl_regular,oecd_epl_temporary,oecd_pmr_2018_1_3,oecd_pmr_2018_1_4,oecd_pmr_2018_2_1,oecd_pmr_2018_2_2_1,oecd_pmr_2018_2_2_2,rise_ee_1,rise_ee_2,rise_ee_3,rise_ee_4,rise_ee_4_3,rise_ee_5,rise_ee_6,rise_ee_7,rise_ee_8,rise_ee_9,rise_re_1,rise_re_2,rise_re_3,rise_re_4,rise_re_7,rwb_pfi_index,vdem_core_v2cacamps,vdem_core_v2clacfree,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2cldiscm,vdem_core_v2cldiscw,vdem_core_v2clrspct,vdem_core_v2cseeorgs,vdem_core_v2csreprss,vdem_core_v2dlengage,vdem_core_v2juaccnt,vdem_core_v2juhcind,vdem_core_v2juncind,vdem_core_v2lgcrrpt,vdem_core_v2lgqugen,vdem_core_v2peapsecon,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,vdem_core_v2pepwrgen,vdem_core_v2pepwrses,vdem_core_v2pepwrsoc,vdem_core_v2stcritrecadm,vdem_core_v2x_cspart,vdem_core_v2x_execorr,vdem_core_v2x_gender,vdem_core_v2x_pubcorr,vdem_core_v2xcl_prpty,vdem_core_v2xlg_legcon,wb_aspire_adequacy_benefits,wb_aspire_coverage,wb_debt_transp_index,wb_gfdb_oi_01,wb_gtmi_cgsi,wb_gtmi_dcei,wb_gtmi_gtei,wb_gtmi_pfm_mis,wb_gtmi_psdi,wb_lpi_lp_lpi_cust_xq,wb_pefa_pi_2016_05,wb_pefa_pi_2016_07,wb_pefa_pi_2016_08,wb_pefa_pi_2016_10,wb_pefa_pi_2016_11,wb_pefa_pi_2016_12,wb_pefa_pi_2016_13,wb_pefa_pi_2016_14,wb_pefa_pi_2016_15,wb_pefa_pi_2016_16,wb_pefa_pi_2016_17,wb_pefa_pi_2016_18,wb_pefa_pi_2016_19,wb_pefa_pi_2016_20,wb_pefa_pi_2016_21,wb_pefa_pi_2016_22,wb_pefa_pi_2016_23,wb_pefa_pi_2016_24,wb_pefa_pi_2016_25,wb_pefa_pi_2016_26,wb_pefa_pi_2016_27,wb_pefa_pi_2016_28,wb_pefa_pi_2016_29,wb_pefa_pi_2016_30,wb_spi_census_and_survey_index,wb_spi_std_and_methods,wb_wbl_entrepreneurship,wb_wbl_labor,wb_wbl_social,wdi_sepretcaqzs,wdi_seprmenrltczs,wdi_seprmtcaqzs,wdi_sesecenrltczs,wdi_sesectcaqzs,wdi_shstaanvczs,wdi_shstabrtczs,wdi_spregbrthzs,wjp_rol_1,wjp_rol_2,wjp_rol_2_2,wjp_rol_3_1,wjp_rol_3_2,wjp_rol_3_4,wjp_rol_4_3,wjp_rol_4_4,wjp_rol_4_5,wjp_rol_4_6,wjp_rol_4_7,wjp_rol_4_8,wjp_rol_6,wjp_rol_6_2,wjp_rol_6_6,wjp_rol_7_1,wjp_rol_7_5,wjp_rol_7_6,wjp_rol_7_7,wjp_rol_8_1,wjp_rol_8_2,wjp_rol_8_4,wdi_nygdppcapppkd,log_gdp,vars_anticorruption_avg,vars_climate_avg,vars_digital_avg,vars_hrm_avg,vars_leg_avg,vars_mkt_avg,vars_pfm_avg,vars_pol_avg,vars_social_avg,vars_transp_avg
ARG,Argentina,Upper middle income,Latin America & Caribbean,0,0.5,0.48148148148148145,0.8888888888888888,0.9629629629629629,0.6296296296296297,0.5925925925925926,0.5555555555555556,0.48148148148148145,0.8333333333333334,0.8333333333333334,0.579111674749253,0.67,0.7938144329896908,NA,NA,NA,NA,NA,NA,NA,0.2777777862548828,0.3333333206176758,0.5,0.5,0.5,0.22608694388780826,0.24444445292154948,0.29166666030883787,0.625,0.16369048252600402,0.6,0.5416666793823243,0.33771928486071134,1,0.01,0.727580004961548,0.2639266790777603,0.7219129193433262,0.5782028985507246,0.6078152753108348,0.8076587070471752,0.8379979268473271,0.6075502893359053,0.7669693704786825,0.7460181064907166,0.6957286834106544,0.36709628506444275,0.6505720152537401,0.5959453232990325,0.5272262334536703,0.75,0.42179662562699494,0.6981275688841528,0.8328413284132842,0.7054,0.5955016693024072,0.6796061884669479,0.8195041924899745,0.738369509485558,0.6117585117585117,0.8627492130115425,0.47123848515864897,0.8767590618336887,0.48473205257836194,0.89979035639413,0.7748701973001039,0.6171742008700586,0.4068449682683591,NA,0.6231662061829153,0.7653061224489796,0.74,0.78125,1,0.89,0.4444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.821416625,0.5394736842105263,0.75,0.7106227106227107,1,NA,NA,NA,NA,NA,0.8598484848484848,0.9800995024875622,0.9968119022316685,0.5192307692307692,0.39999999999999997,0.5964968695778076,0.7166020132293193,0.4913990866657536,0.5283205776385211,0.5480968815144445,0.7050034375348074,0.8625543150391246,0.65360765675761745,0.7527159132248695,0.5892570744800376,0.44366197183098594,0.48639835688017075,0.47468354430379744,0.8240288603510906,0.25071589202302236,0.45751607657441684,0.634437269769095,0.25696570435236876,0.3469970040424809,0.5874754869526462,26547.0503429365,10.186673922303742,0.4739190256141704,0.41571160067248714,0.7594892863319012,0.6003383903756612,0.5317434105607375,0.6194364224013386,NA,0.7510191770658894,0.7625449518450905,0.6110866704565694
ARM,Armenia,Upper middle income,Europe & Central Asia,0,0.5,0.4444444444444444,0.8888888888888888,0.8888888888888888,0.5555555555555556,0.4444444444444444,0.5185185185185186,0.6666666666666666,0.5,0.5,0.6946751075039288,0.67,0.865979381443299,NA,NA,NA,NA,NA,NA,NA,1,0.5833333206176757,0.29166666030883787,0.375,0.5,0.5391304337442034,0.4222222137451172,0.01,0.4166666793823242,0.42410715007964456,0.8,0.6666666412353516,0.6842105263157895,0.8,0.5,0.6943376333416025,0.24247458112559073,0.6547894361170593,0.6657391304347826,0.6823883044131713,0.8252184041933605,0.7678957500370206,0.5533755855607605,0.9582268739418193,0.7806352616234464,0.735530315149576,0.384746019711903,0.5127016720445879,0.5578559361081247,0.46004813477737666,0.75,0.5007599939200487,0.7085172781245241,0.7184040590405903,0.50188,0.5808733087330873,0.5309579621815909,0.7049580751002552,0.8567424371902239,0.3731835731835732,0.719832109129066,0.66489252814739,0.924946695095949,0.7102123356926188,0.8628930817610062,0.6039460020768432,NA,NA,NA,0.535012896247004,0.5510204081632654,0.71,0.5208333333333334,0.8076923076923077,0.85,0.37037037037037035,0.6666666666666666,1,0.6666666666666666,0.75,0.01,0.3333333333333333,1,0.6666666666666666,NA,1,1,0.16666666666666666,1,1,1,NA,0.6666666666666666,1,NA,0.5,NA,NA,0.6666666666666666,0.5,0.658166625,0.881578947368421,0.75,0.738095238095238,1,0.7305419990715085,NA,0.7986155048912938,NA,0.7953238995856796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20078.7848984844,9.907419058950993,NA,0.532062726589309,0.692319862773004,0.4907513823843731,NA,NA,NA,NA,NA,NA
ABW,Aruba,High income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AUS,Australia,High income,East Asia & Pacific,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.900253980535408,1,0.9381443298969073,NA,NA,0.9329629526263556,0.5326807301855471,0.7794117629528046,0.7724288689436557,0.7860494828293431,1,0.9166666412353516,0.5833333206176757,0.875,1,0.5652173895736724,0.4666666666666667,0.6805555725097656,0.9583333587646484,0.7142857264499277,0.8,0.7083333206176757,0.6907894736842105,0.65,1,0.7869325229471594,0.696806530144637,0.7777301927194862,0.8556521739130434,0.8020221341713349,0.8724519510774607,0.865541240929957,0.9162303664921466,0.8436201323687856,0.727635415068283,0.8326987681970884,0.8544351781652766,0.9870929891463773,0.9563815082168639,0.7021660649819496,0.01,1,0.8322423504338561,0.9437269372693727,0.9331200000000002,0.9949042347566333,0.803250507891858,0.6866569449507838,0.7170056400615279,0.810986310986311,0.8465897166841553,0.9668372569089049,0.9541577825159916,0.9858442871587462,0.9150943396226415,0.9576323987538942,NA,NA,NA,0.3718343884514861,0.8214285714285714,0.82,0.8645833333333335,0.7692307692307693,0.78,0.8148148148148149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.958333375,1,1,1,1,NA,NA,NA,NA,NA,NA,0.9336650082918739,1,0.8269230769230769,0.815625,0.963263018516313,0.9871467325541126,0.7188120236339678,0.8992164603497237,0.7985909543793217,0.7959470559283895,0.9270222364475433,0.8213009360165919,0.7991998007120684,0.6700719200318725,0.8802816901408451,0.895300950092596,0.8987341772151898,0.5531531358103594,0.689945582113572,0.745481259236925,0.7875742696089344,0.7602603587845281,0.8372411596502678,0.6500001292039391,60082.005786975,11.003465671149964,0.8731547118284393,NA,0.884869055952381,NA,NA,NA,NA,NA,NA,0.8650858394146423
AUT,Austria,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.7938144329896908,NA,NA,0.7740740666606981,0.652668133854669,0.6527777910232551,0.947483582251408,0.15486096502875443,0.8888888549804688,0.8333333587646484,1,0.875,1,0.8347825865430063,0.4444444274902344,0.8472222137451172,0.9166666412353516,0.7366071554014879,0.8,0.9583333587646484,1,0.3333333206176758,1,0.8176631108905976,0.5825862809680653,0.8572448251249107,0.7746086956521738,0.7764721956551441,0.8804601048340127,0.8831926551162446,0.7479195370625517,0.8335231645374789,0.8724873408009821,0.780035194368901,0.8193479909021987,0.898650630683485,0.898018737521118,0.5988868832731649,0.01,0.8439732482140142,0.8619272339777744,0.9525830258302583,0.64164,0.87067299244421,0.7041412720737615,0.7123222748815166,0.7010767390189712,0.6305721305721306,0.8894018887722981,0.8372569089048106,0.9607675906183369,0.9213346814964611,0.889937106918239,0.9354101765316718,NA,NA,NA,0.42919622245641953,0.8826530612244898,0.81,0.9010416666666667,1,0.98,0.8148148148148149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9253333750000001,0.9736842105263158,1,1,1,NA,NA,NA,NA,NA,NA,0.96849087893864,1,0.8653846153846154,0.8125000000000001,0.933306477790466,0.7507481430770779,0.6281870512605787,0.6459040644560058,0.8944868077451542,0.8415318950007326,0.9125155194157749,0.9156093925049376,0.8675175457695731,0.818861603911832,0.8838028169014084,0.9181868497951345,0.8481012658227848,0.7566213060694903,0.6681013561807103,0.7839399840840677,0.6098530037930723,0.7532064912489149,0.975159289103502,0.81505884151396,63314.4627876454,11.055869062092263,0.8176330646939143,NA,0.9325424626834945,NA,NA,NA,NA,NA,NA,NA
AZE,Azerbaijan,Upper middle income,Europe & Central Asia,0,0.5,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.06666666666666665,0.01,0.7133053065793435,0.01,0.18213058419243985,NA,NA,NA,NA,NA,NA,NA,0.4444444274902344,0.5833333206176757,0.3333333206176758,0.375,0.01,0.16956521289154813,0.01,0.01,0.01,0.29761904559167873,0.7,0.5833333206176757,0.01,0.08333333015441895,0.01,0.3220044653932026,0.37433767721609623,0.31211991434689507,0.3510144927536231,0.374777975133215,0.4507862550960978,0.44196653339256625,0.299917332598512,0.2344466676927813,0.2794230474144545,0.2021436570148776,0.21097801364670205,0.10677618069815199,0.20024573798187684,0.14641997593261133,0.01,0.5322997416020672,0.6088826305373725,0.5847324723247233,0.13696000000000005,0.3509927956422421,0.49482731676824504,0.21946773605541375,0.108084088190053,0.3031941031941032,0.10304302203567679,0.0970317297850563,0.6543710021321962,0.18705763397371086,0.6454926624737946,0.04984423676012461,NA,NA,NA,0.40004800629308296,0.5765306122448979,0.84,0.6614583333333334,0.7692307692307693,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616833375,0.7368421052631579,1,0.6666666666666665,1,0.9072427383642654,NA,0.9967431889677926,NA,0.9879822258243933,NA,0.998341625207297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22072.1058327346,10.002069910772116,NA,0.2581226236238067,0.7063328851682779,0.2848795129536381,NA,NA,NA,NA,NA,NA
BHS,"Bahamas, The",High income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49681595357520447,0.46938775510204084,0.17,0.27604166666666674,0.7692307692307693,0.88,0.4444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41208337500000003,0.7105263157894737,0.75,0.9010989010989011,0.9227941176470589,0.9088623780457085,NA,0.907965786596218,NA,0.8758253945177021,NA,NA,NA,0.5576923076923077,0.5968749999999999,0.8084793457522705,0.27103019892721686,0.4228315638375442,0.44643268588704066,0.5330073471132081,0.6687638646779993,0.75997010194174075,0.5810084163945625,0.7326742474188568,0.5808138805523657,0.454225352112676,0.5976617544448699,0.4968354430379746,0.5988003087780358,0.4181240647069132,0.35033314715317354,0.6032454012414401,0.5448603946323626,0.5930903863462827,0.6160303735340285,36244.0360489936,10.49803012396108,NA,NA,0.5496078225116363,NA,NA,NA,NA,NA,NA,NA
BHR,Bahrain,High income,"Middle East, North Africa, Afghanistan & Pakistan",0,0.5,0.40740740740740744,0.1111111111111111,0.03703703703703703,0.1111111111111111,0.1111111111111111,0.4444444444444444,0.37037037037037035,0.16666666666666666,0.01,NA,0.33,0.1752577319587629,NA,NA,NA,NA,NA,NA,NA,0.9444444274902344,1,0.375,0.625,1,0.24347826104263276,0.01,0.29166666030883787,0.14583333015441893,0.4092262116368534,0.9,0.4583333206176758,0.285087725990697,0.33333333015441896,0.25,0.25455842222773495,0.27294858943147643,0.20670949321912918,0.31463768115942026,0.37026916245388714,0.349883517763541,0.4279579446172071,0.3018737944337283,0.272433430814222,0.23200859291084855,0.24348104303311469,0.13846853677028054,0.1693751833382224,0.09752726155736449,0.31074007220216604,0.01,0.5916172670618635,0.6777287258334602,0.32523062730627306,0.27524,0.5016693024073098,0.3639006094702297,0.2041560335399198,0.0593061015211075,0.33039663039663036,0.17418677859391396,0.31525076765609,0.5411513859275054,0.5389282103134478,0.7851153039832286,0.05732087227414331,NA,NA,NA,0.22586241043130287,0.596938775510204,0.92,0.7291666666666666,0.6153846153846154,0.8,0.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39066675000000006,0.2894736842105263,1,0.5989010989010989,0.3455882352941177,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59129.1406763003,10.9874791559222,NA,0.48571270421223556,0.5612491752774794,0.3633174269290152,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Lower middle income,South Asia,0,0.625,0.2222222222222222,0.2592592592592593,0.2592592592592593,0.2222222222222222,0.2962962962962963,0.5555555555555556,0.5185185185185186,0.3333333333333333,0.3333333333333333,0.37949373289580157,0.33,0.5876288659793814,NA,NA,NA,NA,NA,NA,NA,0.7,1,0.7916666412353516,0.25,0.5,0.3478260644577407,0.3333333333333333,0.4583333206176758,0.5416666793823243,0.16369048252600402,0.8,0.3333333206176758,0.3026315789473684,0.2,0.01,0.35543289506325976,0.20753257912072173,0.40185581727337616,0.38620289855072454,0.3787129389260828,0.41869539895165986,0.4383237079816378,0.22846514191237258,0.6937663537017086,0.408224643240755,0.4710606302991522,0.3836542835481425,0.25740686418304487,0.1690062970357856,0.1999849578820698,1,0.3428332573339413,0.5020551073222713,0.1311808118081181,0.19792,0.3115445440168687,0.5057977809032661,0.08713087860007288,0.6461801401469834,0.5647244647244647,0.5892969569779644,0.17256908904810642,0.6810234541577825,0.04206268958543981,0.8207547169811321,0.10176531671858775,NA,NA,0.5498392282958199,0.8906375993078769,0.8163265306122449,0.84,0.8229166666666667,1,0.71,0.2962962962962962,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.25,0.5,0.16666666666666666,0.5,0.6666666666666666,0.5,0.75,0.6666666666666666,0.5,0.75,0.5,0.6666666666666666,0.01,0.5,NA,0.5,0.01,0.3333333333333333,0.4,0.16666666666666666,0.16666666666666666,0.800083375,0.5000000000000001,0.75,0.2893772893772894,0.6139705882352942,NA,NA,0.7210733135460979,NA,0.5929470973245349,NA,NA,NA,0.2692307692307693,0.23124999999999998,0.23257086944236213,0.31065844633366635,0.522388363362627,0.3207563894657284,0.1893892976139896,0.22154810326541116,0.5269385797395864,0.08047434822853126,0.25076812652751956,0.2966030640111719,0.2922535211267606,0.23268271314128622,0.5379746835443037,0.27275765351793274,0.15517836973884735,0.21430703909289073,0.3033344661768093,0.4059699514943304,0.44821572031663015,0.15220944856166777,8486.78495660517,9.046265521673547,0.17570988993138045,0.45984258881984214,0.7298653144557824,0.30497527457518564,0.3007757104729318,0.6009162815446035,NA,0.4105943154572277,0.39190508257494816,0.47465938641156463
BRB,Barbados,High income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.9175257731958764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8317628526421308,0.777587437544611,0.6608695652173913,0.6831534362617844,0.8756552125800814,0.9000444247001331,0.6212455221824195,0.819609050330922,0.8252263311339574,0.7420892657174852,0.6944655041698256,0.8326488706365502,0.8634618338196898,0.6953971119133575,0.01,0.8587551299589603,0.7183741817628253,0.7822878228782288,0.8296800000000001,0.7972676155332982,0.8045007032348804,0.6503827925628873,0.7202187660229021,0.6591786591786591,0.9101783840503672,0.9437052200614124,0.926865671641791,0.9251769464105157,0.8763102725366876,0.7298026998961579,NA,NA,NA,0.01,0.3979591836734694,0.04,0.26562500000000006,0.6923076923076923,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46691675,0.5000000000000001,0.75,0.8058608058608058,0.9044117647058825,0.6864639840719332,NA,0.7551476709409027,NA,0.4852109468822132,NA,0.9734660033167497,NA,0.6025641025641026,0.671875,0.894158569136676,0.20981468180979587,0.5121210128518087,0.5721521290881207,0.5449242305656805,0.7319216670041102,0.8979432487450327,0.774234876971484,0.7888225160146523,0.7029442133806826,0.5985915492957746,0.7667889913069937,0.6518987341772152,0.8414667341717568,0.259919267748663,0.39729157295873235,0.60384033938428,0.5721459345561608,0.4488518813959143,0.5228052432862573,19945.7371938511,9.900770724992682,0.8005886539384559,NA,0.46210018673469394,NA,NA,NA,NA,NA,NA,NA
BLR,Belarus,Upper middle income,Europe & Central Asia,0,0.625,0.2592592592592593,0.14814814814814817,0.18518518518518517,0.14814814814814817,0.2592592592592593,0.5185185185185186,0.40740740740740744,0.06666666666666665,0.01,NA,0.01,0.2061855670103093,NA,NA,NA,NA,NA,NA,NA,0.8888888549804688,0.75,0.75,0.5,0.01,0.41739129327150315,0.01,0.7638888549804688,0.6666666412353516,0.5803571527405663,0.6,0.875,0.25,0.7,0.5,0.36585214586951126,0.07618502076471431,0.08433975731620275,0.127768115942029,0.31261101243339257,0.164938846825859,0.17313786465274686,0.2796087076329567,0.0748961058950285,0.06113242289396957,0.20643097104463284,0.163062926459439,0.01,0.06868376593457226,0.4700361010830325,0.01,0.8711050311597506,0.8553052214949003,0.39478782287822883,0.29284000000000004,0.7104199613424705,0.5707454289732771,0.7123587313160772,0.6805674243719023,0.05872235872235872,0.19286463798530956,0.29989764585465706,0.753091684434968,0.7112234580384227,0.7457023060796645,0.010799584631360333,NA,NA,NA,0.48696087136261285,0.5357142857142857,0.17,0.3385416666666667,0.6923076923076923,0.63,0.40740740740740744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7253333750000001,0.9473684210526315,0.75,0.619047619047619,1,0.9460787390856884,NA,0.994217849812392,NA,0.9715408956784856,NA,0.998341625207297,NA,0.15384615384615388,0.4375,0.6687807817064713,0.15727126343385672,0.2721341985412665,0.33329507847870915,0.33386579405721156,0.16198443150636452,0.5529881028310307,0.16675497336155848,0.26604950165036734,0.3062026030171398,0.3838028169014085,0.41775665877983137,0.20569620253164553,0.5648043090321424,0.7410062767283941,0.48875430644595247,0.4546612602688353,0.5391133608509945,0.5749892290563801,0.5874918074502257,29037.5291400434,10.276344380609574,0.46728277275118874,0.5554495498255224,0.63539154968671685,0.3201700573914091,0.35944402400923203,0.548731986711602,NA,0.31977053038700354,0.23746291465307173,NA
BEL,Belgium,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.9381443298969073,NA,NA,0.8637037036562168,0.6645966864086043,0.625,0.9949984372992452,0.2949475444542718,1,0.75,0.875,1,1,0.5304347552640234,0.4666666666666667,0.9861111450195312,0.9583333587646484,0.8630952811768273,1,0.9583333587646484,0.9342105263157895,0.3666666793823242,1,0.846036963532622,0.6507231848775598,0.873690221270521,0.9366666666666666,0.9401557589834677,0.8843913803145019,0.9062638827187915,0.8458252962248554,0.7469601354471295,0.9252723645849317,0.7307630779075348,0.7299469294920393,0.751980052801408,0.9156811549685148,0.7286401925391095,0.75,0.7998176014591883,0.9540264880499314,0.9404059040590406,0.90524,0.7998594271657,0.835974370995468,0.8574553408676632,0.7781575799008716,0.6962091962091962,0.9607555089192026,0.9805527123848515,0.9863539445628997,0.967644084934277,0.9842767295597484,0.9038421599169263,NA,NA,NA,0.4092292098452099,0.8061224489795918,0.69,0.8489583333333333,0.7692307692307693,0.94,0.8888888888888888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9253333750000001,0.986842105263158,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.8429487179487178,0.7968750000000001,0.9347421984647971,0.754070948749488,0.708294716629385,0.9304018961101856,0.8345719318907449,0.8177372406554196,0.9375460450159873,0.9083015580477133,0.8492403050586244,0.8118714234707172,0.8626760563380282,0.8670819933582704,0.9746835443037974,0.8227236763836776,0.44789494255889767,0.7748770469520002,0.7724367463172819,0.6579523191286402,0.7825068500357609,0.788183878150077,63083.1843669076,11.052209521205933,0.8681587966433018,NA,0.9014512525152166,NA,NA,NA,NA,NA,NA,NA
BLZ,Belize,Upper middle income,Latin America & Caribbean,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9666666666666667,0.8333333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7064314065988588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1703305138911557,0.37755102040816324,0.02,0.30208333333333337,0.7692307692307693,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6705,0.43421052631578955,0.75,0.7142857142857142,0.9283088235294119,0.6753044718257418,NA,0.8769708358620172,NA,0.6937893965421443,NA,0.9104477611940297,NA,0.3653846153846155,0.3500000000000001,0.5753589885501977,0.32326044396524733,0.36326029493170825,0.3821096427182472,0.3414270841874321,0.5298003266892617,0.5685138173540312,0.4447091468273938,0.5138349686885655,0.3906240651567641,0.3169014084507042,0.3986079123669424,0.430379746835443,0.3896701811664648,0.466818485015584,0.3004295324571333,0.4869703468454215,0.3248213467757745,0.32293521366281763,0.4273493730276849,13277.9352658254,9.493858933971648,NA,NA,0.4688689760114572,NA,NA,NA,NA,NA,NA,NA
BEN,Benin,Lower middle income,Sub-Saharan Africa,0,0.5,0.5185185185185186,0.6296296296296297,0.6296296296296297,0.5185185185185186,0.5185185185185186,0.4444444444444444,0.6666666666666666,0.7333333333333334,0.43333333333333335,0.8242492465854555,0.33,0.6941580756013745,NA,NA,NA,NA,NA,NA,NA,0.7111111450195312,0.5833333206176757,0.29166666030883787,0.01,0.01,0.13043477914734472,0.2222222137451172,0.30555555343627927,0.25,0.07440476139791968,0.6,0.75,0.13157894736842105,0.1833333396911621,0.5,0.5249937980649962,0.565057997995131,0.670349750178444,0.6415942028985506,0.6591337614428201,0.6498543972044263,0.7413890122908336,0.6994488839900799,0.7282745882715099,0.6580328371950284,0.5921612541993282,0.5817134192570129,0.4437078322088589,0.5547534940869299,0.56690734055355,1,0.4134366925064599,0.5366113563708327,0.703690036900369,0.7242799999999999,0.5914602003162888,0.6626660415689952,0.6900838497994897,0.8151768928388311,0.6398385398385399,0.6545645330535153,0.8996929375639714,0.8835820895522388,0.8924165824064713,0.9127882599580713,0.3462097611630322,NA,NA,0.908038585209003,NA,0.5204081632653061,0.6,0.47395833333333337,1,0.8,0.4444444444444445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6836665,0.4736842105263158,0.875,0.8040293040293041,0.75,0.5087532557304336,NA,0.7603709411621089,NA,0.3095550549390725,NA,NA,NA,0.4358974358974359,0.28437500000000004,0.3764803826097516,0.2542935820912619,0.29120088957384715,0.22039962136499391,0.4562798313418855,0.4751634406513593,0.8199176217046467,0.22505255090508003,0.5692208954795975,0.5106493205714452,0.4154929577464789,0.5212071054964772,0.4873417721518987,0.3218899371856152,0.37619150948849395,0.25344614532926707,0.2169817143437516,0.37081793892835024,0.4086025358284953,0.7761507752848369,3901.32588494392,8.269071744839303,0.632919793204094,0.32835254504576805,0.5903434414249911,0.6347092285326854,0.4572708100532375,NA,NA,0.6415097552301504,0.6241872275098037,0.4380286679231117
