Country,Dimension ,Indicator,Assessment,Criteria ,Explanation ,Source ,URL ,size
Samoa,2. Public Debt Management,Debt Management Strategy,No  DMS published,1. Insufficient,N.A.,https://www.mof.gov.ws/wp-content/uploads/2019/01/SAMOA-MTDS-2016-2020-FINAL.pdf,https://www.mof.gov.ws/wp-content/uploads/2019/01/SAMOA-MTDS-2016-2020-FINAL.pdf,1
Lao PDR,2. Public Debt Management,Debt Management Strategy,No  DMS published,1. Insufficient,N.A.,https://www.mof.gov.la/wp-content/uploads/2021/10/Vision-to-2030-and-Public-Finance-Development-Strategy-to-2025-1.pdf,https://www.mof.gov.la/wp-content/uploads/2021/10/Vision-to-2030-and-Public-Finance-Development-Strategy-to-2025-1.pdf,1
Central African Republic,2. Public Debt Management,Debt Management Strategy,No  DMS published,1. Insufficient,N.A.,http://finances.gouv.cf/sites/default/files/2021-02/Loi%20de%20Finances%202021.pdf,http://finances.gouv.cf/sites/default/files/2021-02/Loi%20de%20Finances%202021.pdf,1
Nicaragua,2. Public Debt Management,Debt Management Strategy,No  DMS published,1. Insufficient,Existing borrowing guidelines do not qualify for a DMS,http://legislacion.asamblea.gob.ni/normaweb.nsf/9e314815a08d4a6206257265005d21f9/32ae9d5576adfefa062585ac007afe1e?OpenDocument,http://legislacion.asamblea.gob.ni/normaweb.nsf/9e314815a08d4a6206257265005d21f9/32ae9d5576adfefa062585ac007afe1e?OpenDocument,1
St. Lucia,2. Public Debt Management,Debt Management Strategy,No  DMS published,1. Insufficient,"A DMS covering 2020-2023 has been formulated in February 2020, but the report was not posted online",2 links: https://www.finance.gov.lc/programmes/view/95 AND http://finance.govt.lc/publications#,https://www.finance.gov.lc/programmes/view/95,1
Tonga,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,There is no explicit link between the financing plan ( 2021-2022 BL; page 49) and the DMS,http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,http://www.finance.gov.to/sites/default/files/2021-05/Budget%20Statement%202021-22%20final%20to%20LA%20english_0.pdf,1
Lao PDR,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The Vision to 2030 and Public Finance Development Strategy to 2025 Report sets the development of an ABP as a priority (page 69),https://www.mof.gov.la/wp-content/uploads/2021/10/Vision-to-2030-and-Public-Finance-Development-Strategy-to-2025-1.pdf,https://www.mof.gov.la/wp-content/uploads/2021/10/Vision-to-2030-and-Public-Finance-Development-Strategy-to-2025-1.pdf,1
Lesotho,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The published calendars for the auctions of T-bills and T-bonds could be treated as a proxy for an ABP, but the calendar for T-bills fails to report the anticipated issuance amounts",2 links: https://www.centralbank.org.ls/index.php/financial-markets/140-auctions/calendar/603-treasury-bills AND https://www.centralbank.org.ls/index.php/financial-markets/140-auctions/calendar/604-treasury-bonds, https://www.centralbank.org.ls/index.php/financial-markets/140-auctions/calendar/603-treasury-bills,1
Guinea,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The External financing plan included in the Q2 bulletin (Table 8) does not qualify for an external ABP : both the format is inadequate (the right format is presented in the 2020-2024 DMS  (pages 25-26)) and total external financing do not match between the bulletin and the DMS,2 links: https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf AND https://mef.gov.gn/images/DOCS/Stratgie-de-la-Dette--Moyen-Terme-2020----2024-VF.pdf,https://mef.gov.gn/images/DOCS/BULLETIN-STATISTIQUE-DEUXIEME-TRIMESTRE-2021.pdf,1
"Gambia, The",2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The document called ""annual borrowing plan"" published on the MoF website does not meet minimum standards",http://www.mofea.gm/directorates/loans-and-debt-management,http://www.mofea.gm/directorates/loans-and-debt-management,1
Solomon Islands,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The DMS reports the elaboration of an ABP (pages 15-17), but the same is not available online",No Source,No Source,1
Nigeria,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The DMS makes a reference to the development of an ABP, but the same is not available online",No Source,No Source,1
Bhutan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The DMS does not include a borrowing plan. The BL presents a financing plan (Table 5.2, page 79). No detailed plan by debt instrument is presented",2 links: https://www.mof.gov.bt/wp-content/uploads/2021/03/Medium-Term-Debt-Management-Strategy-March-2021.pdf AND https://www.mof.gov.bt/wp-content/uploads/2021/05/BUDGET-REPORT-FY-2021-22_ENGLISH.pdf,https://www.mof.gov.bt/wp-content/uploads/2021/03/Medium-Term-Debt-Management-Strategy-March-2021.pdf,1
Timor-Leste,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The details on the financing in the BL 2021 do not qualify for an ABP,https://www.mof.gov.tl/wp-content/uploads/2020/10/BB1_Eng.pdf,https://www.mof.gov.tl/wp-content/uploads/2020/10/BB1_Eng.pdf,1
Fiji,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The Budget Estimates, 2021-2022 encloses a financing plan rather than a borrwing plan (page 321)",https://www.economy.gov.fj/images/Budget/budgetdocuments/estimates/BUDGET_ESTIMATES_2021-2022_Web.pdf,https://www.economy.gov.fj/images/Budget/budgetdocuments/estimates/BUDGET_ESTIMATES_2021-2022_Web.pdf,1
Bangladesh,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The borrowing plan for the current fiscal year included in the Statement IX of the 2021-2022 budget on ressources for annual development programme is not sufficiently detailed to qualify,https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/budget_mof/ed338f24_f02b_4702_ba8d_46c6141d5575/ST_09_E.pdf,https://mof.portal.gov.bd/sites/default/files/files/mof.portal.gov.bd/budget_mof/ed338f24_f02b_4702_ba8d_46c6141d5575/ST_09_E.pdf,1
Zimbabwe,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The ABP included in the 2021 National Budget Statement assumes that all gross financing needs are covered by domestic debt issuances,http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=65&Itemid=790,http://www.zimtreasury.gov.zw/index.php?option=com_phocadownload&view=category&id=65&Itemid=790,1
Papua New Guinea,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,The 2021 Budget Strategy Paper presenting net incurrence (Table 9) does not qualify as ABP,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/BSP%202021.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/BSP%202021.pdf,1
Uganda,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,"The 2020/2021 ABP enclosed in the Report on Public Debt, Guarantees, Other Financial Liabilities (FY2019/20; annex 9) expired on June 30, 2021.",https://www.finance.go.ug/sites/default/files/Publications/Public%20Debt%20Report%20MTDS%2019-20.pdf,https://www.finance.go.ug/sites/default/files/Publications/Public%20Debt%20Report%20MTDS%2019-20.pdf,1
Pakistan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,Neither the Budget in Brief nor the Annual Budget Statement include an ABP,http://www.finance.gov.pk/budget/Annual_budget_Statement_English_202021.pdf,http://www.finance.gov.pk/budget/Annual_budget_Statement_English_202021.pdf,1
"Yemen, Rep.",2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Vanuatu,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Uzbekistan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Tanzania,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Syrian Arab Republic,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Sudan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
South Sudan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Somalia,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Sierra Leone,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Senegal,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Samoa,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Nicaragua,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Nepal,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Myanmar,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Mozambique,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
"Micronesia, Fed. Sts.",2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Mauritania,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Marshall Islands,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Mali,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Malawi,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Kiribati,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Kenya,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Guyana,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Guinea-Bissau,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Ethiopia,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Eritrea,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Djibouti,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
"Congo, Rep.",2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Comoros,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Chad,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Central African Republic,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Cambodia,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Cabo Verde,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Burundi,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Afghanistan,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,No Source,No Source,1
Liberia,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,,No Source,1
Zambia,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,https://www.mof.gov.zm/?page_id=6274,https://www.mof.gov.zm/?page_id=6274,1
Maldives,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,https://www.finance.gov.mv/public/attachments/Bnru2NDnOXEL7Hsl4m4quArzjwE5s3lcz3HtaLEr.pdf,https://www.finance.gov.mv/public/attachments/Bnru2NDnOXEL7Hsl4m4quArzjwE5s3lcz3HtaLEr.pdf,1
Kosovo,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,"https://mf.rks-gov.net/page.aspx?id=2,110&s=Annual%20Issuance%20Plan","https://mf.rks-gov.net/page.aspx?id=2,110&s=Annual%20Issuance%20Plan",1
"Congo, Dem. Rep.",2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,N.A.,https://dgdp-rdc.org/?s=stratégie,https://dgdp-rdc.org/?s=stratégie,1
Haiti,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,In the previous assessment the ABP was included in the BL 2020-2021 ending September 2021. The following BL for 2021-2022 is not yet posted,https://mef.gouv.ht/index.php?page=Budget2021,https://mef.gouv.ht/index.php?page=Budget2021,1
Tuvalu,2. Public Debt Management,Annual borrowing plan,No ABP published,1. Insufficient,,No Source,No Source,1
Tuvalu,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No Information,5. Not scored,No reporting is expected. There are no guarantees and PPPs; and no outstanding arrears.,https://mfed.tv/wp-content/uploads/2021/10/TuvaluPublicDebt_Sept2021_Bulletin_FINAL.pdf,https://mfed.tv/wp-content/uploads/2021/10/TuvaluPublicDebt_Sept2021_Bulletin_FINAL.pdf,1
Timor-Leste,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No Information,5. Not scored,No reporting is expected on additional debt statistics.,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,https://www.mof.gov.tl/2022-bb1-panorama-orcamental/?lang=en,1
Solomon Islands,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),No Information,5. Not scored,No reporting is expected on additional debt statistics.,https://solomons.gov.sb/ministry-of-finance-and-treasury/debt-management-documents/,https://solomons.gov.sb/ministry-of-finance-and-treasury/debt-management-documents/,1
Bhutan,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,The BL reports and quantifies both explicit and implicit CLs (Chapter 6 incl. Table 6.1.). The Public Debt Situation Report presents also the guaranteed debt by beneficiary (Table 7),2 links: https://www.mof.gov.bt/wp-content/uploads/2021/05/BUDGET-REPORT-FY-2021-22_ENGLISH.pdf AND https://www.mof.gov.bt/wp-content/uploads/2021/07/PublicDebtReport2907202101.pdf,https://www.mof.gov.bt/wp-content/uploads/2021/05/BUDGET-REPORT-FY-2021-22_ENGLISH.pdf,1
Fiji,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting on guarantees  is expected. The annual Debt Report Bulletin provides guaranteed debt by beneficiary as well other existing CLs,https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,https://www.economy.gov.fj/images/Resources/DebtReport/2020-2021_Annual_Debt_Report.pdf,1
Burkina Faso,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting on guarantees  and PPP is expected. The debt bulletin reports and quantifies both explicit and implicit CLs (Table 17),https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,https://www.dgb.gov.bf/index.php?option=com_edocman&view=document&id=1760,1
Honduras,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guarantees  and PPPs. The 2021 FRS quantiifes existing CLs,https://www.sefin.gob.hn/formulacion-y-aprobacion/,https://www.sefin.gob.hn/formulacion-y-aprobacion/,1
Nigeria,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guarantees  and PPPs. A Fiscal Risk Appendix is annexed to the 2021 BL with quantification of existing CLs (Table A),https://www.budgetoffice.gov.ng/index.php/resources/internal-resources/budget-documents/2021-budget/supporting-documents,https://www.budgetoffice.gov.ng/index.php/resources/internal-resources/budget-documents/2021-budget/supporting-documents,1
Sierra Leone,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guarantees  and PPPs and the stock of domestic arrears. The latest Public Debt Bulletin reports on domestic arrears (page 26) and explicit CLs by beneficiary. The Fiscal Strategy Statement (2019-2023) discusses PPP-related CLs (annex 6),3 links: https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/  AND https://mof.gov.sl/wp-content/uploads/2019/02/Fiscal-Strategy-Statement-FY2019-2023.pdf AND https://mof.gov.sl/wp-content/uploads/2021/07/FY-2020-FISCAL-STRATEGY-STATEMENT-V-3FINAL.pdf,https://mof.gov.sl/documents/public-debt-bullletin-fy-2020/,1
Rwanda,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guarantees and PPPs . Fiscal Risk Statement 2021/22 reports on guaranteed debt by beneficiary (table 5) and PPP-related guarantees (table 7). The debt statistical bulletin reports also on guaranteed debt by beneficiary (page 23),2 links: https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/Chief_Economist/Macroeconomic_Policy/Fiscal_Risk_Statements/Rwanda_Fiscal_Risk_Statement_FY_21_22.pdf AND https://www.minecofin.gov.rw/1/publications/reports?tx_filelist_filelist%5Baction%5D=list&tx_filelist_filelist%5Bcontroller%5D=File&tx_filelist_filelist%5Bpath%5D=%2Fuser_upload%2FMinecofin%2FPublications%2FREPORTS%2FChief_Economist%2FDebt_Management%2F&cHash=c740c1b388f07e75324a50971292037b,https://www.minecofin.gov.rw/fileadmin/user_upload/Minecofin/Publications/REPORTS/Chief_Economist/Macroeconomic_Policy/Fiscal_Risk_Statements/Rwanda_Fiscal_Risk_Statement_FY_21_22.pdf,1
Kosovo,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guarantees and legal disputes at the minimum. The Public Debt Bulletin 2020 reports on guaranteed debt by beneficiary (Table 18) and a comprehensive fiscal risk analysis for 2021 is publicly available (incl. on legal disputes pages 44-45),2 links: https://mf.rks-gov.net/desk/inc/media/46BF6C74-32C4-4483-A149-6391F1E06F0D.pdf AND https://mf.rks-gov.net/desk/inc/media/BF918317-EB51-4D24-A2A0-CD6F685A4EA6.pdf,https://mf.rks-gov.net/desk/inc/media/46BF6C74-32C4-4483-A149-6391F1E06F0D.pdf,1
Samoa,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guaranteed debt. The Quarterly Public Debt Bulletin (March 2020) reports on guaranteed debt by beneficiary. The Fiscal Strategy Statement (FY2021/22) has a section on CLs (pages 13-14),2 links: https://www.mof.gov.ws/wp-content/uploads/2021/10/Eng-Fiscal-Strategy-20212022-Final-for-Printing.pdf AND https://www.mof.gov.ws/services/aid-coordination-debt-management/quarterly-debt-bulletin/,https://www.mof.gov.ws/wp-content/uploads/2021/10/Eng-Fiscal-Strategy-20212022-Final-for-Printing.pdf,1
Maldives,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guaranteed debt. The Public Debt Bulletin (December 2020) reports on guaranteed debt by beneficiary (Figure 13). A stand-alone document reports as well on active soverign guarantees. An inaugural FRS has been produced and published in 2021.,3 links: https://www.finance.gov.mv/public/attachments/7DG90HrmXNPv5ZWnFv1m9Ln3JtrQqkxYRbAPFYF1.pdf AND https://www.finance.gov.mv/publications/reports-and-analyses/public-debt-bulletin AND https://www.finance.gov.mv/public/attachments/Xhw6R8NGDrTiwqBKrqRIBsbp2Mm9aLPPaIZ0I6Fj.pdf,https://www.finance.gov.mv/public/attachments/7DG90HrmXNPv5ZWnFv1m9Ln3JtrQqkxYRbAPFYF1.pdf,1
Guyana,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,"Reporting is expected on guaranteed debt. The annual debt bulletin has a dedicated section on CLs, including on loan guarantees with names of beneficiaries (section 7.1)",https://finance.gov.gy/public-debt-annual-report-2020-the-cooperative-republic-of-guyana,https://finance.gov.gy/public-debt-annual-report-2020-the-cooperative-republic-of-guyana,1
Malawi,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guaranteed debt and the stock of domestic debt arrears. The Mid-Year Public Debt Report (2020/2021) reports  on arrears (page 8) and the previous debt report (2019/2020) reports on guaranteed debt by beneficiary (Table 6),https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,https://www.finance.gov.mw/index.php/our-documents/debt-aid?limitstart=0,1
St. Vincent and the Grenadines,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Comprehensive reporting,4. Full,Reporting is expected on guaranteed debt and account payables. The latest Debt Portfolio Review reports on guaranteed debt by beneficiary (Table 21) and account payables (Table 9),http://www.finance.gov.vc/finance/,http://www.finance.gov.vc/finance/,1
Cabo Verde,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting on guarantees  and PPPs is expected. The Statistical Public Debt Bulletin (2021- Q1) reports on loan guarantees only.,https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229,https://www.mf.gov.cv/documents/92878/0/Boletim+Estat%C3%ADstico+da+D%C3%ADvida+Pública_n+16.pdf/10f4db30-e8c6-c03d-fd3b-7d064f7ffea7?version=1.0&t=1631107428229,1
Cameroon,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,"Reporting on guarantees  and PPP and the stock of domestic arrears is expected. The monthly debt statistical bulletin provides with data on guaranteed debt (with name of beneficiaries), and expenditures float and arrears.",https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,https://www.caa.cm/images/publications/dette-publique/Conjoncture_mensuelle_dette_publique_Cameroun_N-06%20Juin%202021_CAA_final_290721_tr.pdf,1
Kyrgyz Republic,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,"Reporting is expected on gurantees related to PPPs. The explanatory note for the 2022 draft BL includes a fiscal risks section covering CLs, but omits to discuss PPPs and  guarantees",http://minfin.kg/ru/novosti/proekt-byudzheta807/proekt-zakona-kyrgyzskoy-respubliki-o-respublikans7314,http://minfin.kg/ru/novosti/proekt-byudzheta807/proekt-zakona-kyrgyzskoy-respubliki-o-respublikans7314,1
Kenya,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees  and PPPs. The current DMS reports on loan guarantees with names of beneficiaries (Table 5). The annual Budget Review and Outlook Paper does not yet list and quantifies CLs.,2 links: https://www.treasury.go.ke/medium-term-debt-management-strategy/ AND https://www.treasury.go.ke/budget-review-and-outlook-paper/, https://www.treasury.go.ke/medium-term-debt-management-strategy/,1
Mozambique,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees  and PPPs as well domestic and external arrears. The Fiscal Risk Report (2022) reports on guaranteed debt at end-2020 by beneficiary and the Public Debt Report (2020) reports on arrears. PPP-related guarantees are not reported.,https://www.mef.gov.mz,https://www.mef.gov.mz,1
Uganda,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees  and PPPs and the stock of domestic arrears. The Contingent Liabilities Annual Fieldwork Report FY 2019/202 and the Strategy to Clear and Prevent Domestic Arrears reports provide most of the expected information. Section 2.4 of the CL report fails to report on  guarantees involving PPPS contracted before the enactment of the 2015 PPP Act (page 6),2 links: https://www.finance.go.ug/publication/contingent-liabilities-annual-fieldwork-report-fy-20192020-0 AND https://www.finance.go.ug/publication/strategy-clear-and-prevent-domestic-arrears-2021,2 links: https://www.finance.go.ug/publication/contingent-liabilities-annual-fieldwork-report-fy-20192020-0 AND https://www.finance.go.ug/publication/strategy-clear-and-prevent-domestic-arrears-2021,1
Togo,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees  and PPPs and the stock of domestic arrears. The annual Debt Report provides information on both the loan guarantees and the arrears. A 2021 FRS is available. It fails to report on PPP-related guarantees,http://www.togoreforme.com/fr/index.php?option=com_docman&task=cat_view&gid=47&Itemid=88,http://www.togoreforme.com/fr/index.php?option=com_docman&task=cat_view&gid=47&Itemid=88,1
Papua New Guinea,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees and PPPs and the stock of domestic arrears. The 2020 MYEFO reports on loan guarantees by beneficiary (Table 28) and the stock of arrears (Table 19). PPP-related guarantees are not  disclosed,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2021%20MYEFO.pdf,https://www.treasury.gov.pg/html/national_budget/files/2013/budget_documents/Related%20Budget%20Documents/2021%20MYEFO.pdf,1
Madagascar,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Partial reporting,3. Partial,Reporting is expected on guarantees  and PPPs . The Statistical Debt Bulletin (September 2021) reports on guaranteed debt  by beneficiary (Table 18).,http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,http://www.tresorpublic.mg/?page_id=214&content=temp&type=bsd,1
Grenada,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,The FRS for 2020 omits to discuss outstanding arrears to non-Paris Club official creditors. There is no guaranteed debt at end-2020,https://www.finance.gd/docs/FiscalRiskStatement2020.pdf,https://www.finance.gd/docs/FiscalRiskStatement2020.pdf,1
Benin,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting on loan guarantees and domestic arrears identified in January 2019 and to be fully repaid by 2022  is expected. While a fiscal risk analysis for 2021 is publicly available with details on guarantees, the stock of domestic arrears is not provided",https://budgetbenin.bj/wp-content/uploads/2020/12/Analyse-des-risques-budgetaires-gestion-2021.pdf,https://budgetbenin.bj/wp-content/uploads/2020/12/Analyse-des-risques-budgetaires-gestion-2021.pdf,1
Ghana,3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting on guarantees  and PPPs, the stock of domestic arrears, and collaterilized debt is expected. The Annual Public 2020 Debt Report reports on guaranteed debt by beneficiary (page 34). It does not report on the stock of domestic arrears (although a reference is made to some arrears in page 75). The 2020 Fiscal Strategy Document does not quantify CLs",https://www.mofep.gov.gh/index.php/reports/2019-08-07/2020-fiscal-strategy-document,https://www.mofep.gov.gh/index.php/reports/2019-08-07/2020-fiscal-strategy-document,1
"Congo, Dem. Rep.",3. Other debt statistics / contingent liabilities (CLs),Other debt statistics / contingent liabilities (CLs),Limited reporting,2. Limited,"Reporting on guarantees  and  PPP (Orange Congo DRC), the stock of domestic arrears and collateralized debt is expected. The 2020 Annual Debt Report provides details on loan guarantees, including the name of the beneficiary, and arrears. The MT budget framework attached to the 2021 draft BL includes a matrix of fiscal risks, but omits those related to CLs (Table 12).",2 links: https://dgdp-rdc.org/bulletin-statistique-de-la-dette-publique-n14-2020/ AND https://budget.gouv.cd/wp-content/uploads/budget2021/plf2021/doc7_cbmt2021_2023.pdf,https://dgdp-rdc.org/bulletin-statistique-de-la-dette-publique-n14-2020/,1
